text,label,reasons
"Deleted images
Hi there. If you delete images that I created ages ago which have now been superseded and replaced by svg files then thats cool, I don't need to be informed about it and it just clutters up my talk page! Unless its wikipedia policy and you are required to inform me in which case thats understandable I guess.",safe,[]
"""The virus was written as a proof-of-concept by a group of virus writers known as 29a and sent to anti-virus groups. Because of this, it should not be regarded as a security failure of either Bluetooth or the Symbian OS. It has not propagated 'in the wild'. Brilliant. """"Nobody broke these locks in public this time they really are secure.""""

""",safe,[]
"""
Sorry, I completely disagree. There's broad consensus against including links to JewWatch on the Jew article, as has been demonstrated countless times before when the issue cropped up. As for the people """"critical"""" of Jews, there's a link to anti-semitism and related articles in the infobox at the top, and I do not see how any more """"critical"""" links are needed on that article.   π 09:10, 10 Jun 2005 (UTC)""",safe,[]
oh stuff it you dumb fuck.,toxic,"['toxic', 'severe_toxic', 'obscene', 'insult']"
"Well fuck you too then asshole 

Be a dick.",toxic,"['toxic', 'severe_toxic', 'obscene', 'insult']"
"Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's
Think Breast's",safe,[]
"""

 the term world music 

the term """"world music"""" in most of the shops includes (it is logical) Celtic artists (as Alan Stivell, for exemple); the contrary would be surprising;
kej 9 may 2006""",safe,[]
"Another Porn Email 

Do you think this is funny? After that first incident I cant believe you decided to pull this again. I DO NOT WANT PORNOGRAPHY! I dont understand what makes you think that I do. At this point I am considering just making a new account hoping I wont recieve any indecent emails. A second abuse report has been sent to your ISP. This is not being found humorous to anyone. Thank you goodbye.",safe,[]
"""""""Under Attack""""

User page has been under attack and will be protected until the vandals have stoppedSteve espinola

TABWow!! Fucking double speak, [wo]man. Lol! If your page was vandalised, what about the stuff you did to mine? :-) No, I think we got a little double think going on now, which I find double plus plus bad but simultaneously double plus plus super double plus funny.

Help support and spread newspeak today! For you have already significantly adopted the other tenets of Big Brother gov'ment.

All I can say: 

TABWar is peace
TABSlavery is freedom
TABVandalism is fine editorial skill

— HopeSeekr of xMule (Talk) 

""""Mexican Estaban 'Steve' Espinola,"""" I feel that your claims of wrongs perpetrated on you deserve documentation. Given all your talk of vandalism to your page, I think it makes sense that all the drama around your presence on Wikipedia be returned to your talk page, where it belongs. Signed, the Brooklyn Steve Espinola, user name: Sojambi Pinola 

new text

[This was left on User:HopeSeekr of xMule's discussion page at . Basicially, he cut everything from his own page, items 1 through 20 below, and pasted it onto HopeSeekr's.]

I've added my whole talk page to your talk page, as you've been creatively editing yours, I choose to creatively edit my own. Steve espinola 

TABLOL!~!!!!! ROFLMFAO!!!! OK, pay attention """"Steve"""": Notice above how many people thank me for my edits? Now look below...see how many people gripe at you for yours? Hmm...I still have trouble figuring out why a single person would become your advocate but I guess every one needs an attorney no matter what the crime. Thanks for making this page even more vibrant. — HopeSeekr of xMule (Talk) 

Mmmmmmbo

good luck!!! I think your version is great Mmmmmmbo

[this was left, unsigned, by User:Steve espinola at  which pretty much solidifies that this user is also User:Mmmmmmbo.

Can you please explain your edits to Biff Rose? They appear to express a negative POV towards the person. -Willmcw 06:55, August 6, 2005 (UTC)

For willmcw

I think its high time you stopped trying to rearrange my words. The information contained on the biff rose site colelcts the pertinent info. It is not a billboard for his achievements, but an overview of his career. I think records that were pressed and sold are of worth. Ones that were not around in copies more than fifty or a hundred are not. I've interviewed Rose, I know which ones sold and which ones didn't. You can beef up a discog with murky details, but it won't help the whole wiki crowd. Stop being bullheaded, and agressive, because though you've been given power through edits, you have also become that which you supposedly fight against. You are not allowing the newer versions of this piece to come to life, but instead are so closely guarding the information disseminated from within that you have become like a fascist. Terrible!!!

[left unsigned by user:Steve espinola at ]

Why do you delete the number of """"Carson"""" appearances? Why are you deleting the name of his biggest song? What does it matter to you if the records sold 10 or 10,000 copies? Do you have some personal animus towards Rose? Please note that your personal feelings, and your personally-obtained interviews, should not be used to influence the article. It's a biography, and should present a comprehensive picture of his life. It's not a place to gain revenge on someone you don't like. -Willmcw 20:21, August 6, 2005 (UTC)

I've copied this discussion to the talk:Biff Rose page. -Willmcw 23:29, August 6, 2005 (UTC)

Any info deleted was moved from prominence to more esoteric reading of it, to make the article read better, and have a decent flow. That Rose was in Time magazine once in 1965 is not of note. That he wrote a song that was covered by both Tiny Tim and David Bowie is. That that song was co written Oscar winning musician Paul Williams is important. Also of note, it should be mentioned that Rose has disavowed the Williams connection in several interviews, until in late 2004 on his own website's message board he admitted he was falsefying William's own involvement in the song. But a small 200 word blurb in time 50 years ago is not of worth. As for Rose's appearnaces on Carson, there has been no reall connection with the amount of times Rose officia",safe,[]
I'm sure you eat alot of tube steak,toxic,['toxic']
It seems that AE defend anything - including vandalism- that helps him to promote his personal PoVs.,safe,[]
Okay then. I'll just have to agree to disagree. I won't read your article and I won't give you fellatio. Now get off my page.,toxic,['obscene']
How am I supposed to edit and create new articles if its deleted before I can finished it?,safe,[]
"""

 Thanks for dropping by. I think the information could be useful, but maybe insert into the body rather than the intro. Also, check out WP:REFB and WP:CITE for how to cite sources properly, rather than inserting external links. Thanks again for your contribution! –  [[User_talk:FenixFeather|(talk)]][[Special:Contributions/FenixFeather|(Contribs)]] """,safe,[]
"Never mind, but if you have time or are involved in the Macedonian or Slovenian Wikipedias, could you make a mirror article? Thanks. Alex",safe,[]
"Hi TK 

You, Terry Koeckritz, are a colossal tit. But of course, that's not really your name is it? Thats why you go round trying to hush it up. YOU AREN'T FOOLING ANYONE!!!!! n00b!!!!!!!!one!11",toxic,['toxic']
"""
True words, says a recovering ex-admin. Or as my Mom used to put it, """"Be careful what you wish for.""""   """,safe,[]
"""

Yeah, it's definitely true! That sick bastard got infected after fucking some of his dirty """"actresses!""""""",toxic,"['toxic', 'obscene', 'insult']"
"Kindergarden! 

Some ignorants've added Pakistanis on the article. Pakistanis are Indid, not Iranid. What's next then? Gypsies?",toxic,['toxic']
"Most unionists in the US today are not Marxist Class War unionists, though they still do exist.

 Modern unionists who assault or otherwise try to prevent people from crossing picket lines are properly referred to today as 'unionist trash', or 'subhuman union garbage'. Those engaging in this sort of violence still deserve to be gunned down or otherwise killed.",toxic,['toxic']
because I have little else to do with my empty life,safe,[]
Addendum:Now look at this: the admin abused his authority even more by not only ignoring a 3RR violationhe deleted the valid report!  This is amazingly even more crooked than the intentional vandalism by the three-reverting user! 71.219.184.69,safe,[]
i new u were a lozer. u must sit all day in your mommy's basement in from of ur laptop trolling wikipedia u fruit. i seen all ur edits and wikipedia seems all u do.  what a loser.,toxic,"['toxic', 'insult']"
", 21 November 2007 (UTC)
Yeah I guess that not including the citations was the problem.  I have several I'm just having trouble figuring out how to include them.  I looked at the several pages you sent me to try and figure it out, but I am just not getting it.  Most of the sources are websites and periodicals that I found online.  How do I do that?  Do I have to take direct quotes?
  18:16",safe,[]
"At any rate, I still think you are a fuck face.",toxic,"['toxic', 'obscene', 'insult']"
""" Wikipedia editors are fuckin cuntrags that should shut the fuck up cause they are nothing but mindless drones. fuck you and ur """"internet"""" thug. you fuckin homo thugs. 

""",toxic,"['toxic', 'obscene', 'insult']"
"Pennsylvania GAR notification 

Pennsylvania has been nominated for a good article reassessment. Please leave your comments and help us to return the article to good article quality. If concerns are not addressed during the review period, the good article status will be removed from the article. Reviewers' concerns are here. (t/c//WP:CHICAGO/WP:LOTM)",safe,[]
